orbital_period,impact_parameter,transit_duration,transit_depth,planet_radius,planet_star_radius_ratio,stellar_teff,stellar_logg,stellar_radius,stellar_mass,stellar_density,stellar_magnitude,label
107.11003503,0.5,2.12,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.845,0
366.55705,0.1247,11.62,582.5,2.63,0.021866,5857.0,4.403,1.1,1.116,2.05577,15.2,0
462.26052152,0.5,4.05,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.584,0
39.42516213,0.5,2.18,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.72,0
124.887214,0.752,8.599,176.5,1.78,0.013187,6103.0,4.209,1.234,0.898,0.51894,13.701,0
0.533000886,1.271,1.54684,4398.5,40.94,0.352317,5934.0,4.331,1.064,0.885,0.37417,15.042,0
200.35091012,0.5,3.78,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.782,0
114.32859485,0.5,2.64,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.094,0
99.97889,0.3044,8.76,117.9,1.84,0.009775,5229.0,3.985,1.725,1.048,1.12148,13.255,0
374.71687,0.985,52.986,1126.2,5.56,0.050441,5768.0,4.375,1.009,0.881,0.00104,14.012,0
295.958914,0.024,4.244,464.1,2.1,0.019401,5505.0,4.386,0.992,0.871,34.56444,13.344,0
120.938669,0.011,8.818,782.1,2.32,0.025231,5456.0,4.477,0.843,0.777,1.60311,15.54,0
362.22202,0.5664,14.29,52.5,0.96,0.006892,6113.0,4.168,1.277,0.874,0.60399,11.189,0
42.070868,0.2878,1.293,386.2,1.82,0.017817,5197.0,4.422,0.938,0.847,152.81604,14.887,0
631.99116,0.2397,2.99,345.6,1.86,0.016903,5594.0,4.387,1.006,0.901,192.41893,13.415,0
401.73243,0.0839,1.535,366.4,2.88,0.017514,5938.0,4.12,1.504,1.086,976.10132,13.458,0
428.1186,0.1377,6.56,443.8,2.18,0.019378,6225.0,4.45,1.031,1.091,13.2112,15.26,0
37.3683802,0.8375,2.8,206.6,10.58,0.015087,5101.0,3.15,6.422,2.123,2.70988,12.362,0
615.81928,0.1794,14.93,168.0,1.24,0.011916,6120.0,4.489,0.955,1.024,1.54233,13.027,0
557.92882,0.1034,4.788,262.2,2.97,0.014746,5553.0,3.805,1.844,0.792,44.10802,13.263,0
77.51257,72.1108,3.15,1510.0,28199.3,71.139206,5261.0,3.459,3.63,1.383,182.07101,15.677,0
46.969389,0.3246,1.944,1875.0,7.45,0.039755,5401.0,3.885,1.717,0.824,52.01088,16.224,0
0.512581525,0.505,2.54719,384480.0,42.41,0.642973,4612.0,4.648,0.604,0.591,1.31062,14.884,0
206.801125,0.6772,6.6,716.0,24.34,0.025882,5048.0,2.978,8.611,2.571,2.77636,11.128,0
14.0019064,0.9747,4.257,376.1,17.96,0.025298,4883.0,2.783,6.502,0.936,0.05037,13.814,0
1.42796645,1.305,12.8653,6012.3,39.76,0.396232,6099.0,4.511,0.919,1.0,0.02454,13.731,0
525.757041,0.11,4.995,830.2,11.07,0.025799,5277.0,3.495,3.931,1.764,37.73904,14.519,0
313.82752,0.1103,4.187,168.0,1.26,0.01184,5914.0,4.453,0.973,0.981,36.70498,12.355,0
236.09799849,0.5,3.65,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.466,0
70.61977122,0.5,2.09,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.341,0
216.10910854,0.5,3.95,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.771,0
425.593391,0.4892,3.815,237.6,2.25,0.014323,5458.0,4.09,1.441,0.931,45.35798,13.766,0
44.51439331,0.5,1.55,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.424,0
43.08410127,0.5,1.38,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.782,0
230.80401566,0.5,3.57,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.673,0
237.819002,0.018,11.324,614.2,2.55,0.022527,5878.0,4.424,1.035,1.038,1.47616,14.573,0
581.87357,0.1603,14.64,905.6,2.96,0.027362,5897.0,4.489,0.992,1.106,1.63489,15.738,0
15.9961296,0.297,1.656,500.7,1.71,0.020119,4949.0,4.588,0.777,0.855,27.61091,15.951,0
28.297207229,1.227,3.94247,23193.0,54.15,0.430819,6327.0,4.277,1.151,0.914,1.55334,12.796,0
213.63312404,0.5,2.54,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.885,0
412.227551,0.1894,4.303,819.5,21.53,0.025653,5079.0,2.977,7.684,2.042,44.69394,13.926,0
586.63177,0.0345,7.299,199.9,1.18,0.012636,5228.0,4.471,0.854,0.787,13.18974,13.416,0
364.95068,0.9571,0.636,824.0,3.69,0.038256,5574.0,4.438,0.884,0.782,781.46143,12.975,0
44.36123319,0.5,2.49,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.621,0
438.00974,0.8575,11.46,79.2,0.73,0.009376,5260.0,4.56,0.717,0.68,0.37086,11.504,0
7.62210397,0.323,1.902,146.1,3.8,0.011018,5222.0,3.556,3.162,1.312,8.21506,13.629,0
3.479508244,1.252,3.9097,3000.4,444.46,0.322441,4630.0,2.437,12.623,1.588,0.04905,10.565,0
406.29695,0.4038,5.32,136.5,1.85,0.010847,6031.0,4.103,1.566,1.132,18.06869,12.011,0
0.9886684,0.372,2.023,126.6,3.18,0.010507,6456.0,3.725,2.773,1.49,0.88047,12.551,0
3.34465934,0.005,10.796,57.6,1.17,0.006935,5966.0,4.069,1.551,1.028,0.02504,13.596,0
513.14417,0.5818,14.13,223.8,1.3,0.014181,5709.0,4.557,0.837,0.92,0.87978,14.334,0
14.5555096,0.528,2.07,725.0,2.03,0.025166,5176.0,4.612,0.738,0.826,9.39322,16.897,0
114.12716,0.7092,1.719,974.0,2.76,0.030705,4816.0,4.508,0.823,0.795,79.22107,15.983,0
17.0497376,0.9703,3.271,478.6,45.89,0.028101,5039.0,2.587,14.954,3.149,0.16244,13.582,0
13.0366377,0.7039,3.184,154.6,2.23,0.012166,6084.0,4.009,1.677,1.046,1.31344,13.543,0
2.64181261,0.608,2.127,70.0,0.59,0.007917,4147.0,4.601,0.683,0.678,1.22301,14.137,0
270.98477,70.1733,6.718,13883.0,11761.1,69.261719,11068.0,4.377,1.555,2.102,331.74927,14.977,0
583.8531,0.5925,5.09,491.0,1.97,0.021006,5591.0,4.559,0.86,0.977,21.42612,14.857,0
72.782432,0.1157,3.726,245.8,11.19,0.014005,5099.0,3.021,7.317,2.049,12.13467,13.628,0
10.552241908,0.025,2.7355,954.0,1.75,0.027406,4031.0,4.666,0.585,0.578,4.71365,15.712,0
2.74703312,1.17,2.655,152.2,61.97,0.18108,8237.0,3.753,3.134,2.032,0.0128,12.597,0
440.171272,0.956,12.217,783.5,5.97,0.032546,6261.0,4.001,1.679,1.03,0.11993,13.014,0
37.537859,0.058,6.513,269.0,1.77,0.014979,6095.0,4.429,1.082,1.15,1.19275,15.769,0
474.96952,0.5688,4.58,595.0,2.44,0.02321,6287.0,4.473,0.962,1.002,25.62702,15.087,0
0.864651455,0.235,3.461,67.7,0.69,0.007475,5587.0,4.556,0.851,0.952,0.19407,14.901,0
74.624063,0.019,8.881,346.9,1.75,0.017122,6187.0,4.499,0.937,1.011,0.94496,15.335,0
25.4805211,0.186,10.701,159.0,1.25,0.011621,6250.0,4.472,0.986,1.052,0.17272,13.181,0
512.11636,0.5008,9.557,315.4,1.47,0.016555,5492.0,4.576,0.812,0.911,3.42587,13.8,0
348.61891,0.282,3.567,689.0,2.4,0.024049,5911.0,4.519,0.914,1.006,61.81855,15.306,0
368.70839,0.5958,6.08,957.0,2.87,0.029624,6409.0,4.523,0.887,0.956,8.19229,15.417,0
7.1091096,0.663,10.67,156.7,1.08,0.012087,5665.0,4.568,0.82,0.916,0.02347,15.71,0
416.9504,0.9542,4.026,479.8,7.35,0.025788,5751.0,3.708,2.611,1.269,2.87765,12.692,0
397.3958488,1.19,6.1014,29825.0,64.56,0.434087,5544.0,4.146,1.362,0.946,7.57387,14.857,0
62.134919,0.827,8.711,147.5,6.71,0.012505,5889.0,3.358,4.912,2.006,0.15864,13.435,1
1.667482003,0.052,1.5931,545.5,15.15,0.020643,4678.0,2.756,6.72,0.94,3.71322,12.882,0
574.65297,0.5663,4.37,725.0,2.28,0.025444,5596.0,4.553,0.821,0.879,36.1821,14.789,0
5.29730786,0.728,4.02,190.8,1.49,0.013614,5780.0,4.438,1.0,1.0,0.24591,10.25,0
21.9578446,0.1492,1.038,96.6,0.78,0.008868,5192.0,4.583,0.802,0.896,164.31943,13.596,0
77.395279,0.1748,5.26,437.0,6.16,0.018834,5158.0,3.541,2.995,1.137,4.53353,13.774,0
373.41509,0.0532,6.617,1806.0,2.55,0.038118,4236.0,4.642,0.612,0.599,12.11329,15.85,0
612.882452,0.284,2.024,631.0,2.42,0.023207,6029.0,4.494,0.956,1.04,591.79437,14.453,0
107.904526,0.2415,2.053,249.4,1.26,0.014396,5565.0,4.574,0.802,0.879,100.52271,14.295,0
11.03571773,0.911,5.62958,144960.0,70.42,0.524317,6201.0,4.213,1.23,0.9,0.95744,14.916,0
42.093314,0.035,4.649,886.0,2.19,0.026338,4885.0,4.541,0.763,0.738,3.81464,16.523,0
274.10859251,0.5,6.59,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.496,0
282.029084,0.4082,4.686,312.8,2.33,0.016613,6886.0,4.305,1.287,1.227,18.65423,13.49,0
339.18109,0.077,5.34,157.9,1.7,0.011599,6407.0,4.209,1.344,1.065,19.27968,12.637,0
3.55650976,0.622,12.7364,687450.0,283.93,1.068667,8105.0,3.937,2.433,1.868,0.12838,11.882,0
3.1318392,0.3864,1.632,159.9,1.5,0.011821,6070.0,4.246,1.159,0.863,4.98101,14.122,0
38.27772448,0.5,1.73,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.293,0
25.285232337,1.208,4.76313,63022.0,69.68,0.561715,6486.0,4.337,1.136,1.021,1.91571,12.138,0
207.767894,0.6973,5.21,320.6,3.52,0.017454,5210.0,3.894,1.849,0.976,5.03287,13.744,0
82.508054,0.0379,3.806,351.9,14.04,0.016621,4986.0,3.01,7.733,2.231,13.23301,12.594,0
113.083522,0.039,10.315,130.7,1.59,0.0104,5903.0,4.179,1.4,1.079,0.89456,13.336,0
1.23138339,0.348,3.943,72.7,0.82,0.007828,5791.0,4.505,0.958,1.071,0.16198,14.804,0
381.37504,0.3515,16.57,286.5,1.24,0.015559,5513.0,4.614,0.729,0.796,0.61168,14.182,0
322.55663046,0.5,3.74,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,12.75,0
7.2269859,0.561,14.241,160.3,0.79,0.011875,4347.0,4.645,0.609,0.597,0.0136,14.941,0
0.762724045,1.252,1.98818,9782.2,41.02,0.384859,5313.0,4.39,0.976,0.854,0.33111,14.5,0
206.76425774,0.5,2.57,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.996,0
529.39169,0.037,10.869,319.9,4.4,0.016075,5283.0,3.699,2.504,1.144,3.64148,13.156,0
362.49906,0.5297,12.17,522.5,2.51,0.021571,6043.0,4.369,1.065,0.968,1.12962,15.259,0
190.65896,0.9508,35.472,552.8,2.54,0.027887,5508.0,4.549,0.835,0.9,0.00216,15.043,0
509.997402,0.0254,8.481,1267.0,2.62,0.031704,5037.0,4.54,0.756,0.724,7.73631,14.15,1
1.50650036,0.684,2.762,45.4,0.81,0.006558,6201.0,4.336,1.126,0.998,0.26847,13.912,0
194.48732212,0.5,3.6,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.989,0
495.51899,0.6052,3.592,297.6,2.94,0.016489,6043.0,4.038,1.634,1.062,49.11715,13.5,0
388.048463,0.1973,3.456,149.6,3.0,0.011183,5779.0,3.765,2.46,1.29,77.3737,11.084,0
34.0269868,0.5682,1.586,361.7,1.57,0.017904,4999.0,4.514,0.801,0.764,43.35242,15.592,0
173.219879,0.5113,1.875,239.5,2.41,0.014561,6007.0,4.158,1.518,1.215,149.207,13.957,0
374.878133,0.626,10.556,914.6,4.27,0.028862,5636.0,4.218,1.354,1.103,1.46428,14.508,1
5.2362026,1.379,3.148,2019.5,75.83,0.42575,6176.0,4.112,1.631,1.255,0.07658,14.786,0
48.55059299,0.5,1.79,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.227,0
511.882,0.5102,4.822,610.0,2.56,0.023257,6141.0,4.454,1.007,1.046,26.86783,15.462,0
247.372131,0.4257,3.271,513.4,2.47,0.022658,5780.0,4.438,1.0,1.0,47.9393,13.359,0
96.16705,0.1194,2.775,270.7,1.15,0.014748,5147.0,4.617,0.716,0.779,38.84012,13.419,0
95.254421,0.3116,3.379,465.4,2.2,0.01989,6063.0,4.476,1.012,1.117,19.0777,15.833,0
425.483539,0.03,17.856,996.6,3.2,0.028707,5977.0,4.473,1.022,1.133,0.6854,15.807,1
208.800733,0.3095,1.964,594.0,2.88,0.022565,6208.0,4.372,1.168,1.175,215.14223,15.239,0
7.863361238,0.869,3.42771,18157.0,22.7,0.148511,5615.0,4.136,1.4,0.976,0.70194,12.524,0
120.16983803,0.5,3.19,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,12.138,0
113.71363032,0.5,2.45,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.499,0
17.634272,0.1876,1.387,76.7,1.69,0.00782,4885.0,3.815,1.979,0.933,54.06977,12.31,0
0.745086745,0.626,4.29,270.0,1.29,0.015692,5325.0,4.607,0.75,0.84,0.07932,15.489,0
247.47724314,0.5,7.6,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.78,0
208.047137,0.1884,3.22,287.5,2.05,0.015645,5991.0,4.175,1.2,0.784,52.22456,13.934,0
30.561533,0.0124,2.227,585.7,1.53,0.021046,4294.0,4.609,0.664,0.654,24.8331,15.871,0
6.10968225,0.108,5.735,60.3,0.79,0.007145,6024.0,4.309,1.009,0.756,0.27642,13.328,1
292.09809,0.5155,14.43,528.8,2.09,0.021637,5955.0,4.534,0.883,0.972,0.56293,15.003,0
11.8045536,0.1533,3.195,128.9,0.94,0.010068,4971.0,4.482,0.857,0.813,3.04132,14.274,0
578.21623,0.3763,2.707,120.6,3.54,0.009991,5166.0,3.6,3.244,1.529,202.41675,11.619,0
56.648588,0.769,4.534,648.9,2.19,0.025661,5023.0,4.565,0.782,0.821,1.60201,15.602,0
53.554546,0.62,5.533,127.6,3.1,0.010812,6039.0,3.76,2.622,1.442,1.35626,11.47,0
3.1748772,0.94,7.089,1741.0,8.8,0.049761,5116.0,3.994,1.619,0.944,0.01241,14.395,0
119.079642,0.2275,16.268,422.5,17.89,0.018231,4849.0,2.942,8.984,2.573,0.22813,13.468,0
371.18648,0.0845,19.929,317.9,2.06,0.016373,6231.0,4.34,1.152,1.054,0.41102,13.937,0
20.5858591,0.7233,3.069,260.2,1.31,0.015877,5523.0,4.526,0.753,0.695,2.18275,15.306,0
10.90962154,0.146,17.8024,499920.0,149.1,0.661541,5323.0,3.714,2.064,0.804,0.07569,14.096,0
113.573945,0.1359,3.007,249.6,3.45,0.014147,5155.0,3.768,2.233,1.067,35.75074,12.397,0
27.0779813,0.957,138.54,347.5,2.03,0.021829,5906.0,4.467,0.85,0.773,4e-05,14.17,0
1.827660875,1.026,3.986,46677.0,42.1,0.359608,6352.0,4.427,1.072,1.118,0.20916,14.268,0
542.91133,0.3766,15.9,750.1,2.27,0.025176,5583.0,4.559,0.824,0.899,0.98777,15.373,0
376.554588,0.0963,3.182,481.0,2.0,0.020044,5926.0,4.519,0.913,1.004,103.18423,14.694,0
538.4263,0.3917,12.751,242.0,3.2,0.014438,5962.0,3.882,2.028,1.143,1.79475,12.099,0
94.20561159,0.5,6.62,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,11.613,0
378.70643955,0.5,14.66,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.658,0
78.4286313,1.388,3.7368,83303.0,85.77,0.785402,5780.0,4.438,1.0,1.0,17.96088,15.069,0
287.75613,0.2794,5.487,1987.0,3.4,0.039865,4965.0,4.586,0.781,0.856,14.76175,16.925,0
2.53021,1.275,21.79,367.9,41.44,0.292789,5780.0,4.178,1.296,0.924,0.00631,12.294,0
2.249000963,0.68,9.6022,58776.0,59.61,0.238071,6025.0,3.8,2.293,1.209,0.03301,12.502,0
189.961729,0.1845,12.46,699.9,1.93,0.023873,5335.0,4.613,0.742,0.83,0.84651,15.713,0
121.62387378,0.5,2.73,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,12.209,0
202.18722766,0.5,2.77,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.762,0
280.92070688,0.5,3.48,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.261,0
432.074696,0.1559,4.763,1088.0,2.39,0.029576,5183.0,4.608,0.739,0.818,35.54317,15.214,0
169.415073,0.7546,3.884,239.9,2.32,0.015394,6362.0,4.238,1.378,1.199,7.64927,12.427,0
460.77905,0.324,15.541,239.3,4.24,0.014303,6126.0,3.731,2.717,1.449,0.9198,13.462,0
3.21318517,0.924,15.47,2046.1,8.24,0.049845,6712.0,4.159,1.513,1.206,0.00194,12.52,0
57.7749373,0.044,4.731,283.6,1.85,0.015468,6277.0,4.417,1.097,1.148,4.80462,14.753,0
331.78248134,0.5,4.94,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.789,0
1.20608769,1.253,2.2272,1660.6,44.46,0.300462,5657.0,4.186,1.355,1.028,0.09168,14.252,0
613.82905,0.2616,18.18,148.2,2.85,0.011083,5636.0,3.809,2.357,1.305,0.8025,13.016,0
476.80454,0.5619,10.65,143.6,1.12,0.011335,5806.0,4.473,0.901,0.881,1.9772,13.879,0
4.09513876,0.97,2.462,181.7,1.75,0.016601,5858.0,4.495,0.963,1.056,0.07213,15.524,1
502.8356901,0.5,9.97,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.195,0
81.704814,0.0021,1.468,297.0,1.65,0.015898,6099.0,4.421,0.95,0.867,228.47858,14.794,0
0.779615874,0.699,3.932,81.5,0.83,0.008815,5764.0,4.548,0.863,0.959,0.08118,15.292,0
578.21805,0.3937,4.18,637.0,2.44,0.023475,6089.0,4.495,0.95,1.031,56.28391,15.584,0
317.009388,0.2991,3.013,326.9,4.03,0.016272,5066.0,3.787,2.27,1.15,89.5225,13.555,0
482.51701,0.0846,14.791,573.0,2.3,0.021978,6168.0,4.488,0.96,1.034,1.32877,15.054,0
224.469892,0.2691,2.952,458.6,2.35,0.019695,5911.0,4.337,1.091,0.944,70.00647,14.918,0
113.556471,0.1828,2.383,278.7,6.76,0.014868,4842.0,3.167,4.164,0.93,70.38895,13.316,0
208.02789,0.6065,10.82,255.0,1.04,0.015101,4285.0,4.63,0.632,0.622,0.74643,14.487,0
308.024953,0.3366,2.665,352.6,3.55,0.017225,5220.0,3.808,1.887,0.835,121.39371,11.879,0
7.77710639,0.196,3.418,77.4,0.73,0.007848,5073.0,4.481,0.851,0.8,1.58943,13.725,0
1.33261458,0.936,5.161,1335.3,3.65,0.043932,4611.0,4.551,0.76,0.748,0.02531,17.511,0
233.64574,0.0691,10.05,2268.0,5.2,0.047626,5780.0,4.438,1.0,1.0,2.21811,17.106,0
27.285315,0.213,7.47,396.5,2.19,0.018366,6304.0,4.407,1.094,1.11,0.54573,14.71,0
105.895315,0.093,2.581,1227.0,2.69,0.031515,5271.0,4.548,0.781,0.786,56.31758,15.979,0
61.224558,0.571,4.103,544.2,2.76,0.022184,6343.0,4.408,1.14,1.213,4.56255,15.873,0
28.507877538,1.025,3.13331,24372.0,27.79,0.269252,6131.0,4.497,0.945,1.023,3.28527,14.876,0
444.46522,1.2803,0.767,4084.0,30.17,0.37036,5134.0,4.609,0.746,0.836,968.92084,15.466,0
8.48039,0.008,6.134,133.7,1.23,0.010596,6193.0,4.434,1.067,1.127,0.32124,14.863,0
445.351255,0.1716,6.516,420.4,3.66,0.019095,7202.0,4.112,1.755,1.454,13.76338,13.735,0
72.0153825,0.6038,2.548,177.7,6.94,0.012635,5099.0,3.299,5.032,1.836,19.72362,11.888,0
21.12752693,0.157,2.253,51.8,20.93,0.006205,4024.0,1.672,30.882,1.636,15.28992,8.789,0
23.9341825,0.0465,1.607,228.1,1.03,0.013192,4415.0,4.58,0.715,0.708,50.42487,14.869,0
87.775799,0.8114,1.862,450.0,2.44,0.021788,5604.0,4.375,1.025,0.909,27.4874,15.429,0
65.67350728,0.5,2.73,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.528,0
222.06409878,0.5,2.89,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.017,0
35.882272887,0.858,3.95004,101230.0,35.21,0.397063,5840.0,4.57,0.812,0.898,6.58485,14.295,0
8.780603773,1.127,3.16989,90028.0,52.34,0.576032,5487.0,4.563,0.832,0.924,3.12554,15.674,0
97.5137491,0.0922,2.655,279.8,5.27,0.015182,5437.0,3.57,3.18,1.372,45.40367,12.603,0
549.42772,0.4315,6.09,719.1,2.64,0.024905,5957.0,4.498,0.971,1.083,16.48231,14.654,0
284.666844,0.3413,2.752,418.0,8.98,0.018643,5248.0,3.368,4.413,1.66,101.88747,13.761,0
224.150923,0.019,12.455,348.6,2.41,0.017191,6072.0,4.133,1.286,0.818,1.02941,13.093,1
148.179343,0.102,12.733,466.6,2.52,0.019514,5635.0,4.278,1.183,0.967,0.63196,15.563,0
551.49832,0.9478,40.92,1874.4,4.89,0.050487,5926.0,4.532,0.887,0.978,0.00631,15.536,0
351.2878737,0.712,11.2066,134630.0,38.47,0.385439,5911.0,4.519,0.914,1.006,3.53498,15.703,0
376.934014,0.6546,4.28,382.4,2.13,0.018892,6074.0,4.369,1.034,0.913,19.30337,13.797,0
46.50446209,0.5,1.37,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.682,0
17.168095,0.999,13.04,143.1,4.81,0.023077,5053.0,3.824,1.907,0.885,0.002,14.498,0
124.091252,0.031,2.172,281.4,1.3,0.01505,5275.0,4.571,0.792,0.852,106.70197,14.152,0
403.163148,0.02,5.735,681.1,2.49,0.023645,5812.0,4.504,0.963,1.079,19.32879,14.624,0
341.557931,0.6746,3.365,433.0,6.81,0.020144,5138.0,3.551,3.098,1.245,33.8783,12.472,0
476.91977,0.5589,5.07,193.6,2.49,0.013209,6282.0,4.063,1.725,1.257,18.59514,12.952,0
9.011888,0.948,4.167,987.6,7.04,0.03717,5627.0,4.002,1.735,1.103,0.08086,14.321,0
351.25069,0.1777,3.648,1324.0,2.23,0.032459,4828.0,4.63,0.63,0.616,64.18618,15.806,0
212.771978,0.2065,2.115,1239.0,2.84,0.031582,5122.0,4.505,0.824,0.793,195.88226,15.788,0
65.3558881,0.4827,2.165,1158.0,2.61,0.031252,4703.0,4.55,0.764,0.755,41.08934,15.676,0
18.0766788,0.822,3.06,28831.0,19.47,0.178327,5780.0,4.438,1.0,1.0,3.20975,16.667,0
1.33255577,0.199,4.282,126.5,0.97,0.010039,5122.0,4.469,0.881,0.835,0.15345,15.916,0
1.33259275,0.833,4.014,79.1,0.97,0.009163,6091.0,4.487,0.967,1.045,0.05254,15.3,0
36.6092739,0.26,1.835,1102.0,52.42,0.029789,4770.0,2.319,16.114,1.973,49.43085,13.823,0
39.399926,0.544,5.729,341.4,1.52,0.017476,5913.0,4.581,0.795,0.898,1.12478,15.453,0
270.1430241,0.5,6.32,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.059,0
0.812592362,1.007,1.5646,6945.8,25.84,0.144276,7117.0,4.153,1.64,1.398,0.39595,14.235,0
81.871309,0.1996,1.606,98.2,1.12,0.00917,6343.0,4.375,1.115,1.069,161.31816,12.869,0
0.566805859,0.724,3.835,61.1,1.25,0.00769,6413.0,4.203,1.494,1.299,0.09168,13.857,0
326.36595188,0.5,3.75,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.983,0
520.58269,0.045,2.264,348.0,1.94,0.017155,6210.0,4.45,1.033,1.093,396.80588,14.027,0
126.586058,0.799,5.41,124.9,1.54,0.011288,6611.0,4.269,1.249,1.057,1.60606,12.968,0
2.7200197,0.0078,1.874,869.0,1.53,0.026506,3939.0,4.735,0.527,0.55,3.7863,16.56,0
18.347081,0.1988,2.825,1126.6,5.65,0.030393,5465.0,3.968,1.702,0.983,7.0923,14.261,0
57.140035,0.0783,5.684,1567.0,5.78,0.036227,5936.0,4.103,1.46,0.986,2.89483,16.558,0
0.718643659,0.922,2.51246,124930.0,50.85,0.498569,5853.0,4.483,0.934,0.967,0.82826,15.121,0
31.707574649,0.923,7.6771,787.3,2.96,0.031358,5861.0,4.546,0.865,0.957,0.05786,15.197,0
17.946328114,0.774,8.15905,102990.0,66.65,0.354437,5228.0,3.906,1.722,0.872,0.38432,14.933,0
204.818268,0.346,1.93,303.6,5.18,0.016197,6060.0,3.65,2.93,1.401,209.68217,11.784,0
9.3589254,0.184,3.169,1527.0,17.37,0.03519,5188.0,3.327,4.521,1.583,2.62418,17.054,0
4.15472242,0.971,1.791,2243.0,23.47,0.063974,6996.0,3.627,3.359,1.742,0.51258,12.572,0
23.81490574,0.772,1.9948,79201.0,63.1,0.305724,5421.0,3.79,1.89,0.803,29.52838,14.488,0
1.3274511,0.245,3.465,123.6,0.66,0.009892,4137.0,4.646,0.61,0.601,0.27112,15.158,0
87.565484,0.0563,2.527,396.0,2.12,0.018172,6064.0,4.429,1.069,1.121,48.06029,15.212,0
535.1515,0.3162,2.826,362.3,2.7,0.017373,5468.0,4.085,1.423,0.898,180.79146,12.706,0
495.40462,2.3238,0.63,904.0,152.21,1.35192,6225.0,4.45,1.031,1.091,807.27222,13.825,0
209.238576,0.2683,2.245,154.7,1.43,0.011521,6302.0,4.345,1.135,1.034,144.73935,13.564,0
353.65927,0.247,4.543,1018.0,2.58,0.028863,5438.0,4.574,0.82,0.92,31.69194,15.871,0
346.4174,0.1572,9.23,662.0,2.41,0.023367,5754.0,4.49,0.946,1.008,3.84689,15.612,0
1.166835206,1.257,2.17596,15527.0,96.28,0.415316,8982.0,4.111,2.123,2.122,0.36354,14.99,0
230.70578883,0.5,2.69,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.626,0
4.99471597,0.698,3.44,53.0,2.2,0.007112,6409.0,3.706,2.83,1.485,0.4019,13.352,0
161.651504,0.736,2.509,253.6,2.22,0.015758,5725.0,4.212,1.289,0.988,29.58059,13.756,0
376.24253,0.328,4.064,185.7,1.32,0.012568,5916.0,4.463,0.96,0.976,41.54836,13.772,0
27.659607786,0.604,4.16321,318400.0,50.7,0.604589,5310.0,4.593,0.768,0.849,10.62622,14.706,0
476.727302,0.008,9.327,1035.7,23.42,0.02892,5068.0,2.827,7.417,1.347,5.39757,13.587,0
21.7997515,0.1657,4.756,109.5,1.01,0.009617,6122.0,4.487,0.964,1.041,1.68888,14.82,0
54.595746,0.332,2.21,135.8,2.0,0.010802,6014.0,3.989,1.699,1.027,37.13565,13.67,0
22.0495604,0.651,3.428,134.5,1.9,0.011224,6821.0,4.176,1.548,1.321,2.14186,13.454,0
150.70039392,0.5,2.82,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.396,0
